source,slug,status,severity,score,summary,issues
static,alarm-habit,,Pass,90,cards=14; paragraphs=16; faq=true,
data/quiz-wave6-300.json,visual-weekly-wait-wave6,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave6-300.json,visual-movie-pick-couple-wave6,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave6-300.json,visual-doc-watch-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,visual-short-clip-wave6,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave6-300.json,visual-long-form-wave6,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave6-300.json,visual-vlog-pick-wave6,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave6-300.json,visual-youtuber-follow-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,visual-spoiler-handle-wave6,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave6-300.json,visual-subtitle-pick-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,visual-dubbed-pref-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,visual-ott-switch-wave6,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave6-300.json,visual-family-tv-wave6,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave6-300.json,visual-projector-night-wave6,source-json,Pass,90,results=16; avgSummary=180; thinRows=0,
data/quiz-wave6-300.json,visual-theater-time-wave6,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave6-300.json,visual-popcorn-pick-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,visual-seat-row-wave6,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave6-300.json,visual-review-after-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,visual-rating-give-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,visual-save-later-video-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,visual-thumbnail-trust-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,visual-recommendation-trust-wave6,source-json,Pass,90,results=16; avgSummary=180; thinRows=0,
data/quiz-wave6-300.json,visual-replay-fav-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-bookstore-walk-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-library-borrow-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,read-used-book-wave6,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave6-300.json,read-ebook-vs-paper-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,read-audiobook-listen-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,read-bedtime-read-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-commute-read-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,read-finish-rate-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-multi-book-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-genre-fiction-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,read-essay-pick-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,read-self-help-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-history-book-wave6,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave6-300.json,read-foreign-novel-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,read-short-story-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-highlight-note-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,read-index-card-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,read-bookclub-join-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-recommend-book-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,read-gift-book-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,read-bookshelf-style-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,read-bookmark-pick-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,read-reading-cafe-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-reread-fav-wave6,source-json,Pass,90,results=16; avgSummary=159; thinRows=0,
data/quiz-wave6-300.json,read-book-cover-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,sport-gym-time-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,sport-pt-class-wave6,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave6-300.json,sport-group-class-sport-wave6,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave6-300.json,sport-running-distance-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,sport-interval-run-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,sport-bench-press-wave6,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave6-300.json,sport-squat-set-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,sport-pull-up-wave6,source-json,Pass,90,results=16; avgSummary=156; thinRows=0,
data/quiz-wave6-300.json,sport-climbing-route-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,sport-swimming-lap-wave6,source-json,Pass,90,results=16; avgSummary=158; thinRows=0,
data/quiz-wave6-300.json,sport-aqua-walk-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,sport-tennis-match-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,sport-badminton-game-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,sport-soccer-team-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,sport-basketball-pickup-wave6,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave6-300.json,sport-bicycle-pace-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,sport-mountain-elevation-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,sport-yoga-mat-wave6,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave6-300.json,sport-pilates-class-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,sport-rest-day-sport-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,sport-warmup-stretch-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,sport-protein-shake-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,sport-gear-buy-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,sport-app-track-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,sport-heart-rate-zone-wave6,source-json,Pass,90,results=16; avgSummary=159; thinRows=0,
data/quiz-wave6-300.json,parent-bedtime-story-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-morning-routine-kid-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,parent-screen-time-kid-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,parent-snack-pick-kid-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-lunchbox-kid-wave6,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave6-300.json,parent-new-friend-kid-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,parent-playdate-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-pickup-time-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-homework-help-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-academy-pick-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-reading-with-kid-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,parent-family-trip-plan-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,parent-theme-park-wave6,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave6-300.json,parent-museum-with-kid-wave6,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave6-300.json,parent-allowance-set-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-chore-share-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,parent-scolding-style-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,parent-praise-style-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-teacher-meet-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,parent-health-checkup-kid-wave6,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave6-300.json,parent-bath-time-kid-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-bedtime-talk-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,parent-sibling-mediation-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-birthday-party-kid-wave6,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave6-300.json,parent-family-photo-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,senior-retirement-plan-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,senior-second-career-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,senior-pension-check-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,senior-healthcare-plan-wave6,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave6-300.json,senior-senior-club-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,senior-volunteer-senior-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,senior-new-hobby-senior-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,senior-learning-senior-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,senior-travel-after-60-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,senior-grandchild-meet-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,senior-family-gather-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,senior-doctor-trust-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,senior-medication-list-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,senior-walk-routine-senior-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,senior-balance-exercise-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,senior-memory-care-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,senior-digital-class-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,senior-smartphone-help-wave6,source-json,Pass,90,results=16; avgSummary=180; thinRows=0,
data/quiz-wave6-300.json,senior-downsize-home-wave6,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave6-300.json,senior-asset-handover-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,senior-will-prepare-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,senior-funeral-prep-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,senior-legacy-letter-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,senior-young-friend-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,senior-pet-with-senior-wave6,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave6-300.json,asset-monthly-budget-wave6,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave6-300.json,asset-spending-track-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,asset-saving-rate-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,asset-rainy-day-fund-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,asset-account-split-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,asset-fixed-deposit-wave6,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave6-300.json,asset-installment-saving-wave6,source-json,Pass,90,results=16; avgSummary=157; thinRows=0,
data/quiz-wave6-300.json,asset-fund-pick-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,asset-stock-buy-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,asset-stock-sell-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,asset-dividend-pick-wave6,source-json,Pass,90,results=16; avgSummary=159; thinRows=0,
data/quiz-wave6-300.json,asset-etf-allocate-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,asset-bond-buy-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,asset-crypto-decide-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,asset-real-estate-look-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,asset-mortgage-plan-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,asset-insurance-review-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,asset-tax-deduction-wave6,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave6-300.json,asset-credit-score-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,asset-loan-compare-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,asset-donation-set-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,asset-pension-add-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,asset-wealth-record-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,asset-financial-news-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,asset-advisor-meet-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
